Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Indice_Riesgo,Categoria_Riesgo,Delta_Parcial_Final,Promedio_Continuo,Eficiencia_Estudio
S4133,Ali,Williams,student3133@university.com,Female,20,Cs,94.84,55.03,43.52,94.46,68.64,4.9,64.55,91.47,B,23.1,Yes,Yes,Unknown,Medium,5,8.5,27.64,Bajo,-11.51,69.16,3.96
S4134,Sara,Davis,student3134@university.com,Male,18,Business,66.14,75.46,79.21,74.81,74.03,4.52,78.78,91.83,B,20.3,No,Yes,Unknown,Medium,2,8.3,26.29,Bajo,3.75,68.2,4.52
S4135,John,Brown,student3135@university.com,Male,18,Business,54.41,72.05,84.41,74.81,68.24,9.96,50.8,78.55,C,6.2,No,Yes,Unknown,Low,3,6.1,40.69,Medio,12.36,73.36,12.67
S4136,Maria,Davis,student3136@university.com,Female,18,Mathematics,52.91,90.67,56.99,55.12,67.18,8.64,74.12,81.47,C,21.6,No,Yes,Phd,Low,1,5.2,23.48,Bajo,-33.68,70.71,3.77
S4137,Sara,Williams,student3137@university.com,Male,20,Business,92.61,83.76,74.25,66.84,99.68,4.56,81.29,67.9,B,13.6,Yes,Yes,Master'S,Low,4,5.4,22.33,Bajo,-9.51,73.35,4.99
S4138,Ali,Smith,student3138@university.com,Male,21,Engineering,86.52,89.9,43.57,53.42,66.81,4.19,70.13,92.08,B,16.7,No,Yes,Master'S,Medium,8,5.9,29.95,Bajo,-46.33,58.06,5.51
S4139,Omar,Smith,student3139@university.com,Male,22,Business,84.93,52.69,97.6,90.14,62.82,0.96,53.38,63.19,F,26.3,No,Yes,Phd,Medium,3,4.2,25.76,Bajo,44.91,53.98,2.4
S4140,Sara,Davis,student3140@university.com,Male,24,Cs,66.98,78.41,46.6,90.35,67.7,9.27,80.54,77.99,C,29.2,Yes,Yes,Bachelor'S,Low,1,4.3,18.43,Bajo,-31.81,82.82,2.67
S4141,Ahmed,Williams,student3141@university.com,Female,19,Engineering,75.725,42.41,44.05,70.86,79.54,8.44,80.29,50.09,C,22.4,No,Yes,Phd,Medium,4,8.6,36.24,Medio,1.64,78.77,2.24
S4142,Omar,Johnson,student3142@university.com,Female,21,Mathematics,97.91,44.14,42.65,62.98,95.55,3.1,75.3,96.99,A,10.8,No,Yes,Unknown,High,9,7.8,44.87,Medio,-1.49,66.21,8.98
S4143,Ali,Brown,student3143@university.com,Male,20,Business,53.19,82.81,65.64,74.81,89.39,7.53,84.66,97.41,C,12.9,No,Yes,Unknown,Low,10,8.1,50.09,Medio,-17.17,81.04,7.55
S4144,John,Brown,student3144@university.com,Female,23,Mathematics,88.69,41.47,45.83,74.81,92.11,7.63,60.39,85.52,A,8.5,Yes,Yes,Phd,Medium,8,6.4,47.82,Medio,4.36,75.9,10.06
S4145,Maria,Williams,student3145@university.com,Male,20,Business,65.48,74.79,84.68,74.81,92.95,2.28,83.93,71.16,B,19.5,Yes,Yes,Unknown,Low,10,5.8,44.9,Medio,9.89,68.62,3.65
S4146,Sara,Johnson,student3146@university.com,Male,24,Business,51.95,90.42,93.93,63.31,96.03,6.14,58.07,58.93,F,28.2,No,Yes,Unknown,High,3,4.5,25.04,Bajo,3.51,69.7,2.09
S4147,Ali,Smith,student3147@university.com,Male,18,Business,87.13,62.8,55.61,81.09,61.75,2.55,69.63,74.62,A,25.3,No,Yes,Unknown,High,4,6.8,24.68,Bajo,-7.19,59.49,2.95
S4148,Omar,Jones,student3148@university.com,Female,21,Business,66.55,42.69,77.73,62.93,72.92,7.9,53.38,89.57,A,18.6,No,Yes,Bachelor'S,Low,5,7.7,43.49,Medio,35.04,67.06,4.82
S4149,Ahmed,Jones,student3149@university.com,Female,24,Engineering,86.11,82.83,42.54,61.26,69.26,1.54,90.96,80.26,B,28.5,No,Yes,Master'S,Medium,7,5.0,24.1,Bajo,-40.29,59.22,2.82
S4150,Ali,Williams,student3150@university.com,Female,18,Mathematics,75.725,95.78,63.19,51.06,69.09,6.69,76.91,76.37,F,27.4,No,Yes,Bachelor'S,Low,1,5.9,11.06,Bajo,-32.59,65.99,2.79
S4151,Emma,Johnson,student3151@university.com,Female,19,Business,76.74,83.03,57.58,78.86,82.61,3.26,98.55,92.47,C,14.0,No,Yes,Unknown,High,3,8.6,25.68,Bajo,-25.45,73.16,6.6
S4152,Liam,Johnson,student3152@university.com,Female,23,Business,75.725,74.71,53.72,57.5,70.09,0.36,97.12,65.66,F,18.7,No,Yes,Master'S,Medium,1,8.2,21.73,Bajo,-20.99,57.08,3.51
S4153,Ahmed,Brown,student3153@university.com,Male,18,Engineering,79.05,53.8,78.68,50.62,80.82,1.24,99.93,93.0,A,12.4,No,Yes,Unknown,Medium,3,8.0,34.44,Medio,24.88,60.94,7.5
S4154,Omar,Smith,student3154@university.com,Male,19,Cs,64.33,40.92,47.81,74.81,69.11,6.55,55.06,71.97,C,5.2,No,No,Unknown,Medium,6,4.2,53.72,Medio,6.89,66.12,13.84
S4155,John,Davis,student3155@university.com,Female,20,Cs,86.71,81.68,91.64,65.69,65.56,2.4,80.33,50.12,B,16.3,No,Yes,High School,Low,9,4.8,34.78,Medio,9.96,58.9,3.07
S4156,Maria,Johnson,student3156@university.com,Female,18,Mathematics,79.46,53.86,79.89,83.46,67.65,6.31,70.38,86.6,B,23.8,No,No,Bachelor'S,Low,6,5.5,35.24,Medio,26.03,71.15,3.64
S4157,Omar,Davis,student3157@university.com,Female,18,Engineering,50.64,91.49,82.64,60.13,90.19,4.15,76.63,93.89,D,20.9,Yes,Yes,Unknown,Low,8,5.5,39.93,Medio,-8.85,67.11,4.49
S4158,Liam,Jones,student3158@university.com,Male,22,Cs,95.08,67.98,96.12,94.38,80.05,6.93,65.44,74.22,A,28.2,No,Yes,Bachelor'S,Medium,4,4.6,18.89,Bajo,28.14,77.29,2.63
S4159,John,Davis,student3159@university.com,Female,23,Cs,77.28,71.84,96.54,64.42,98.7,4.93,52.4,72.74,B,22.1,No,Yes,Bachelor'S,Medium,5,5.4,29.24,Bajo,24.7,66.2,3.29
S4160,Sara,Smith,student3160@university.com,Male,23,Business,93.43,85.24,73.1,74.81,91.63,3.09,85.39,90.27,B,8.5,No,Yes,High School,High,8,6.1,33.03,Medio,-12.14,70.68,10.62
S4161,Ali,Smith,student3161@university.com,Male,24,Business,94.14,86.77,69.72,60.9,74.29,1.46,98.29,94.24,A,11.7,Yes,Yes,Bachelor'S,Medium,1,4.2,15.17,Bajo,-17.05,62.02,8.05
S4162,Emma,Davis,student3162@university.com,Female,20,Business,72.25,78.56,60.12,62.69,62.12,3.41,76.62,98.72,D,8.1,Yes,No,Unknown,Medium,8,6.0,42.65,Medio,-18.44,58.88,12.19
S4163,Ahmed,Williams,student3163@university.com,Male,22,Engineering,75.725,96.31,82.93,53.71,83.7,6.35,66.48,67.28,B,24.9,Yes,Yes,Bachelor'S,Low,2,6.5,14.38,Bajo,-13.38,66.85,2.7
S4164,Ahmed,Johnson,student3164@university.com,Male,24,Cs,70.79,98.94,72.29,74.81,86.33,7.4,96.91,79.73,F,28.8,Yes,Yes,Bachelor'S,Medium,6,4.2,22.25,Bajo,-26.65,83.01,2.77
S4165,Ali,Williams,student3165@university.com,Female,19,Cs,72.47,96.81,95.97,92.98,73.21,1.6,68.23,91.15,B,10.7,No,Yes,High School,Low,4,7.4,26.91,Bajo,-0.84,62.6,8.52
S4166,Emma,Davis,student3166@university.com,Male,24,Cs,94.76,89.45,54.32,84.42,61.5,6.64,95.73,76.59,B,24.1,Yes,Yes,Bachelor'S,Low,10,4.4,27.95,Bajo,-35.13,77.01,3.18
S4167,Ali,Johnson,student3167@university.com,Female,19,Business,89.41,82.34,58.62,93.76,77.86,1.79,92.78,73.09,A,15.9,No,Yes,Master'S,Medium,10,7.2,36.05,Medio,-23.72,70.58,4.6
S4168,Sara,Brown,student3168@university.com,Male,20,Cs,56.33,79.8,58.97,55.24,62.69,2.22,76.44,78.6,F,13.9,No,Yes,Phd,Low,4,9.0,36.06,Medio,-20.83,54.14,5.65
S4169,Liam,Williams,student3169@university.com,Female,23,Engineering,80.52,46.23,88.36,72.78,97.0,5.31,83.84,67.84,B,29.7,No,Yes,Master'S,Medium,5,4.3,31.99,Medio,42.13,76.68,2.28
S4170,John,Williams,student3170@university.com,Female,19,Engineering,99.8,56.29,45.94,61.46,81.44,2.89,85.02,59.6,A,13.6,No,Yes,High School,High,1,5.4,21.38,Bajo,-10.35,64.2,4.38
S4171,Omar,Davis,student3171@university.com,Male,20,Engineering,79.78,40.34,67.34,86.06,64.6,6.62,82.05,53.33,C,21.5,No,Yes,Bachelor'S,Medium,4,4.6,35.89,Medio,27.0,74.73,2.48
S4172,Ahmed,Jones,student3172@university.com,Female,24,Mathematics,89.29,48.24,65.65,98.51,60.79,9.56,58.04,80.5,B,22.8,No,No,Unknown,Low,8,5.8,38.43,Medio,17.41,78.24,3.53
S4173,Sara,Davis,student3173@university.com,Male,19,Cs,88.45,66.35,44.39,90.77,85.84,1.49,84.64,68.96,B,24.3,No,Yes,Bachelor'S,Medium,9,8.2,34.77,Medio,-21.96,69.04,2.84
S4174,John,Williams,student3174@university.com,Male,21,Business,67.52,48.79,64.65,51.76,85.39,5.71,50.16,94.15,D,26.6,No,Yes,Bachelor'S,High,2,8.6,30.65,Medio,15.86,61.1,3.54
S4175,Sara,Johnson,student3175@university.com,Female,18,Cs,68.59,94.1,70.8,65.83,79.86,9.23,85.5,61.15,F,19.2,No,Yes,Unknown,Medium,6,8.2,29.27,Bajo,-23.3,80.87,3.18
S4176,Emma,Jones,student3176@university.com,Male,24,Cs,86.2,88.34,43.91,51.43,80.72,1.77,77.74,65.54,A,20.1,No,Yes,Bachelor'S,High,5,7.5,22.17,Bajo,-44.43,56.9,3.26
S4177,Ahmed,Davis,student3177@university.com,Female,23,Engineering,75.0,44.3,70.59,52.01,80.19,3.67,62.99,98.53,C,22.8,No,Yes,Unknown,Low,8,7.6,44.62,Medio,26.29,57.97,4.32
S4178,Omar,Davis,student3178@university.com,Male,24,Cs,78.53,54.93,97.55,53.98,68.01,1.24,90.19,77.81,C,8.7,No,Yes,Unknown,Medium,8,4.6,47.24,Medio,42.62,56.14,8.94
S4179,Ali,Williams,student3179@university.com,Male,21,Business,85.65,89.14,98.73,63.82,96.87,6.42,70.26,67.34,A,10.0,No,Yes,Unknown,Low,8,5.2,33.84,Medio,9.59,73.79,6.73
S4180,Ali,Williams,student3180@university.com,Female,20,Engineering,88.88,88.18,71.9,65.21,73.96,6.69,74.29,93.04,A,24.1,Yes,Yes,Phd,Medium,10,5.8,30.39,Medio,-16.28,70.09,3.86
S4181,John,Brown,student3181@university.com,Male,20,Cs,63.58,96.73,70.91,70.02,51.02,6.64,51.38,87.17,A,8.4,No,Yes,Bachelor'S,Medium,1,4.3,24.53,Bajo,-25.82,59.7,10.38
S4182,Omar,Davis,student3182@university.com,Male,24,Cs,57.34,99.85,57.13,74.81,67.42,5.42,70.07,78.66,C,22.2,No,Yes,Unknown,Medium,10,8.1,38.88,Medio,-42.72,66.62,3.54
S4183,Liam,Williams,student3183@university.com,Male,21,Engineering,64.59,98.58,99.83,88.57,56.51,7.46,58.37,94.45,D,5.8,No,Yes,Bachelor'S,Medium,4,5.3,31.59,Medio,1.25,69.51,16.28
S4184,Maria,Smith,student3184@university.com,Male,24,Business,75.38,64.61,56.45,57.07,68.17,0.36,63.81,54.7,F,13.4,No,Yes,Unknown,Medium,2,4.3,29.76,Bajo,-8.16,48.16,4.08
S4185,Emma,Jones,student3185@university.com,Male,18,Engineering,67.11,55.02,67.17,57.89,80.41,9.58,62.61,69.72,F,21.6,No,Yes,High School,High,4,4.4,35.87,Medio,12.15,74.18,3.23
S4186,John,Smith,student3186@university.com,Male,18,Engineering,78.42,85.5,40.18,81.33,51.13,2.22,52.3,90.53,B,22.7,Yes,Yes,High School,Low,6,8.8,26.66,Bajo,-45.32,51.74,3.99
S4187,Maria,Jones,student3187@university.com,Male,22,Business,52.67,57.96,60.95,78.59,93.51,1.22,73.02,69.3,D,20.8,No,Yes,Unknown,Medium,4,8.6,40.44,Medio,2.99,64.33,3.33
S4188,Sara,Davis,student3188@university.com,Male,19,Engineering,75.49,88.38,44.29,57.7,80.52,9.41,76.13,96.34,C,16.0,No,Yes,Unknown,Low,5,8.8,27.95,Bajo,-44.09,77.11,6.02
S4189,Emma,Brown,student3189@university.com,Female,22,Cs,68.4,72.04,84.63,74.81,64.77,8.3,78.55,57.63,A,11.4,Yes,Yes,Unknown,Low,3,8.8,33.19,Medio,12.59,75.28,5.06
S4190,Sara,Williams,student3190@university.com,Male,18,Engineering,76.73,87.64,73.66,74.81,65.56,7.65,73.11,66.83,A,20.3,No,Yes,Unknown,Low,2,8.0,18.92,Bajo,-13.98,72.5,3.29
S4191,Liam,Williams,student3191@university.com,Male,21,Engineering,71.13,56.55,74.33,68.35,73.28,1.05,93.48,71.29,A,9.6,Yes,Yes,Unknown,Medium,7,5.4,46.67,Medio,17.78,61.4,7.43
S4192,Omar,Williams,student3192@university.com,Female,19,Business,64.21,70.48,57.19,71.02,62.4,8.08,51.88,84.35,B,6.5,No,No,Phd,Medium,6,5.6,44.24,Medio,-13.29,66.52,12.98
S4193,Ahmed,Davis,student3193@university.com,Female,21,Engineering,95.21,73.84,88.89,66.14,50.22,6.09,80.69,59.77,A,5.5,No,Yes,Bachelor'S,Low,3,6.0,26.22,Bajo,15.05,64.49,10.87
S4194,Emma,Jones,student3194@university.com,Female,22,Mathematics,59.24,96.59,40.2,77.87,51.33,7.32,93.31,50.49,C,11.7,Yes,Yes,Unknown,High,10,7.9,44.44,Medio,-56.39,73.93,4.32
S4195,Maria,Williams,student3195@university.com,Male,20,Cs,84.07,56.0,60.02,69.43,67.89,9.78,52.05,98.83,C,5.7,No,Yes,High School,Low,9,8.6,48.7,Medio,4.02,71.79,17.34
S4196,Liam,Smith,student3196@university.com,Female,21,Mathematics,96.23,96.2,79.57,62.97,56.21,1.94,74.82,94.94,A,11.2,No,Yes,Master'S,High,6,6.2,22.97,Bajo,-16.63,53.35,8.48
S4197,Ahmed,Williams,student3197@university.com,Female,22,Engineering,76.93,88.29,94.48,95.22,51.12,5.04,79.45,65.01,C,12.2,No,Yes,Phd,Low,5,5.5,29.38,Bajo,6.19,69.05,5.33
S4198,Ali,Davis,student3198@university.com,Male,22,Engineering,93.82,83.85,54.08,65.42,92.96,7.53,59.55,74.17,A,13.6,No,Yes,Master'S,Medium,8,5.2,30.76,Medio,-29.77,73.31,5.45
S4199,Maria,Brown,student3199@university.com,Male,22,Cs,56.24,87.21,72.47,84.92,63.71,4.34,62.63,74.45,F,22.8,No,No,Phd,Medium,2,5.3,24.98,Bajo,-14.74,63.66,3.27
S4200,John,Smith,student3200@university.com,Female,20,Cs,75.725,76.33,72.28,67.36,75.16,0.55,89.28,93.46,C,16.0,Yes,Yes,Unknown,Medium,6,4.0,33.71,Medio,-4.05,59.32,5.84
S4201,Ali,Williams,student3201@university.com,Female,20,Business,72.85,54.64,92.45,71.76,58.97,1.11,78.37,79.85,F,29.6,Yes,Yes,Unknown,Medium,6,5.2,34.42,Medio,37.81,55.05,2.7
S4202,Liam,Williams,student3202@university.com,Male,24,Business,50.41,51.37,43.03,61.8,52.34,6.02,65.79,91.32,F,28.7,No,Yes,Unknown,Medium,7,5.5,45.93,Medio,-8.34,60.03,3.18
S4203,Ali,Johnson,student3203@university.com,Male,20,Cs,72.16,91.98,65.47,87.62,87.24,2.85,88.24,95.6,C,29.5,No,Yes,High School,Medium,3,7.9,16.84,Bajo,-26.51,72.9,3.24
S4204,John,Jones,student3204@university.com,Male,19,Engineering,68.45,83.51,50.95,86.86,56.25,1.38,87.34,78.3,A,15.3,No,Yes,Master'S,High,6,6.7,34.45,Medio,-32.56,61.06,5.12
S4205,Emma,Smith,student3205@university.com,Male,20,Cs,83.49,52.79,41.29,51.11,51.29,3.4,67.27,64.27,A,6.1,Yes,Yes,Master'S,Low,3,5.7,36.34,Medio,-11.5,50.92,10.54
S4206,Ali,Johnson,student3206@university.com,Male,20,Mathematics,96.92,76.91,48.82,53.01,79.36,2.01,74.43,74.94,B,26.5,No,Yes,Unknown,Low,8,7.0,25.31,Bajo,-28.09,56.72,2.83
S4207,Omar,Brown,student3207@university.com,Female,20,Business,54.29,66.85,98.59,96.12,50.67,0.24,83.23,92.54,C,15.9,No,Yes,Master'S,High,5,7.9,41.88,Medio,31.74,58.1,5.82
S4208,Maria,Jones,student3208@university.com,Male,21,Cs,66.37,49.52,52.89,94.44,71.81,1.52,67.16,79.18,A,21.0,No,Yes,Unknown,Low,6,7.1,42.53,Medio,3.37,62.15,3.77
S4209,Ahmed,Smith,student3209@university.com,Male,20,Business,72.2,71.91,96.1,75.3,64.44,8.83,81.45,94.79,B,26.1,Yes,Yes,High School,Low,9,4.4,37.88,Medio,24.19,77.37,3.63
S4210,Ali,Williams,student3210@university.com,Male,19,Mathematics,72.76,56.89,52.32,74.67,65.97,0.12,62.55,94.77,A,20.2,No,Yes,Master'S,Low,9,5.2,45.14,Medio,-4.57,51.1,4.69
S4211,Maria,Smith,student3211@university.com,Male,22,Cs,88.74,45.77,95.88,90.62,50.19,7.74,64.6,68.67,A,23.4,Yes,Yes,High School,Medium,5,5.4,32.4,Medio,50.11,70.7,2.93
S4212,Sara,Williams,student3212@university.com,Male,21,Business,72.17,68.02,79.28,56.92,98.22,7.53,65.53,72.41,B,11.2,No,Yes,High School,Medium,10,5.8,48.73,Medio,11.26,73.99,6.47
S4213,Maria,Jones,student3213@university.com,Female,18,Engineering,51.36,75.41,46.79,82.68,75.85,5.64,96.8,83.9,D,9.9,Yes,Yes,Unknown,Low,7,4.1,47.78,Medio,-28.62,77.93,8.47
S4214,Ahmed,Williams,student3214@university.com,Male,20,Engineering,85.51,42.81,74.91,73.8,78.63,2.08,91.68,55.55,B,18.9,Yes,No,Master'S,Low,6,7.7,38.89,Medio,32.1,66.23,2.94
S4215,Maria,Brown,student3215@university.com,Female,24,Cs,94.24,64.13,59.11,87.17,83.31,8.78,78.26,73.28,B,20.9,No,Yes,Unknown,Medium,10,6.4,37.33,Medio,-5.02,84.14,3.51
S4216,John,Davis,student3216@university.com,Male,24,Cs,75.7,55.46,62.99,51.51,89.88,4.75,78.19,57.47,F,26.8,No,Yes,Unknown,Low,4,8.5,30.13,Medio,7.53,66.77,2.14
S4217,Liam,Williams,student3217@university.com,Female,22,Engineering,79.06,41.84,66.41,79.64,80.4,1.73,52.81,92.4,D,25.5,No,Yes,Phd,Low,1,6.6,27.03,Bajo,24.57,57.54,3.62
S4218,Ahmed,Brown,student3218@university.com,Female,22,Cs,58.15,47.54,65.36,77.84,88.11,4.29,82.48,97.14,C,29.7,No,Yes,Unknown,Medium,4,8.9,37.2,Medio,17.82,72.83,3.27
S4219,Liam,Davis,student3219@university.com,Male,21,Business,61.03,48.34,79.85,92.04,72.44,1.95,66.41,57.08,D,29.2,Yes,Yes,Phd,Low,2,7.5,31.76,Medio,31.51,62.6,1.95
S4220,Emma,Jones,student3220@university.com,Male,24,Cs,61.76,50.97,86.1,83.84,68.56,3.76,80.61,83.37,C,20.6,No,Yes,Unknown,Low,8,8.4,48.35,Medio,35.13,67.65,4.05
S4221,Liam,Jones,student3221@university.com,Male,18,Engineering,71.54,88.2,59.75,94.01,91.16,4.97,92.01,81.83,F,17.6,No,Yes,Phd,Medium,2,8.9,21.92,Bajo,-28.45,81.72,4.65
S4222,Sara,Smith,student3222@university.com,Male,23,Business,96.41,66.37,95.46,94.36,93.27,3.6,52.27,88.0,A,24.0,No,Yes,Bachelor'S,High,9,6.4,32.12,Medio,29.09,68.97,3.67
S4223,John,Brown,student3223@university.com,Male,24,Engineering,76.09,48.83,96.31,70.41,56.89,6.57,80.35,84.79,A,11.5,No,Yes,Unknown,Low,10,7.2,52.97,Medio,47.48,68.34,7.37
S4224,Emma,Brown,student3224@university.com,Female,24,Engineering,59.6,46.02,42.44,56.87,77.13,9.36,78.21,60.86,D,13.8,Yes,Yes,Unknown,Low,6,8.6,49.55,Medio,-3.58,76.45,4.41
S4225,Maria,Johnson,student3225@university.com,Male,19,Mathematics,63.3,57.88,40.89,81.51,84.18,3.48,60.34,64.56,C,24.2,No,Yes,Phd,Medium,5,6.9,37.27,Medio,-16.99,65.21,2.67
S4226,Ahmed,Johnson,student3226@university.com,Male,23,Business,69.2,87.88,65.5,93.69,54.18,3.56,82.32,58.26,F,28.7,No,Yes,Bachelor'S,Low,9,4.3,32.84,Medio,-22.38,66.45,2.03
S4227,Sara,Davis,student3227@university.com,Female,22,Cs,81.16,61.87,75.44,53.75,96.48,7.38,77.74,96.06,B,27.4,No,Yes,Bachelor'S,Medium,2,7.5,21.56,Bajo,13.57,75.44,3.51
S4228,John,Davis,student3228@university.com,Male,23,Engineering,72.0,49.59,56.67,77.9,76.01,5.31,88.37,76.09,F,6.8,No,Yes,Unknown,High,1,8.7,36.52,Medio,7.08,73.84,11.19
S4229,Emma,Johnson,student3229@university.com,Female,24,Mathematics,69.62,64.25,55.56,55.75,82.27,4.29,55.53,98.81,D,10.8,No,Yes,Bachelor'S,Low,9,7.9,48.74,Medio,-8.69,59.11,9.15
S4230,Emma,Davis,student3230@university.com,Male,22,Cs,78.24,73.32,80.7,51.35,58.91,8.14,72.18,72.47,F,11.8,No,No,Unknown,Medium,10,8.0,44.72,Medio,7.38,65.96,6.14
S4231,Sara,Williams,student3231@university.com,Female,23,Cs,62.09,41.78,76.1,83.98,63.22,8.91,99.9,77.64,B,14.6,No,Yes,Bachelor'S,High,4,4.4,45.1,Medio,34.32,84.05,5.32
S4232,Omar,Johnson,student3232@university.com,Male,22,Cs,53.95,77.66,50.03,84.09,56.05,5.91,84.46,89.46,C,6.8,No,Yes,Unknown,High,2,7.7,36.64,Medio,-27.63,70.92,13.16
S4233,Maria,Brown,student3233@university.com,Female,22,Cs,51.22,63.71,93.07,80.03,63.2,1.85,84.21,89.86,D,10.8,Yes,Yes,Unknown,Medium,6,4.2,48.67,Medio,29.36,61.48,8.32
S4234,Sara,Williams,student3234@university.com,Female,21,Business,62.56,40.58,80.8,92.96,74.62,4.66,65.89,61.56,D,22.9,No,Yes,Unknown,Low,1,8.7,34.48,Medio,40.22,70.02,2.69
S4235,Emma,Davis,student3235@university.com,Male,18,Business,54.58,80.43,61.75,54.04,91.68,5.04,54.69,64.41,F,11.1,No,Yes,Master'S,Medium,4,8.6,37.88,Medio,-18.68,62.7,5.8
S4236,Ali,Jones,student3236@university.com,Male,22,Mathematics,66.82,82.74,81.02,55.26,76.69,4.32,97.47,54.89,B,28.6,Yes,No,High School,Medium,4,8.9,24.16,Bajo,-1.72,68.16,1.92
S4237,John,Smith,student3237@university.com,Male,19,Business,88.65,77.73,46.76,93.23,62.22,2.62,55.27,90.27,A,15.6,Yes,No,Bachelor'S,Medium,10,5.5,37.85,Medio,-30.97,59.23,5.79
S4238,Sara,Johnson,student3238@university.com,Female,24,Cs,85.81,60.52,68.1,75.16,52.23,4.72,99.64,89.69,A,7.5,No,Yes,High School,High,7,6.7,41.39,Medio,7.58,68.56,11.96
S4239,Omar,Jones,student3239@university.com,Female,24,Cs,80.55,71.78,50.14,63.65,81.1,4.47,56.29,54.06,F,26.1,No,Yes,Bachelor'S,Medium,3,6.9,21.67,Bajo,-21.64,61.43,2.07
S4240,Emma,Davis,student3240@university.com,Female,19,Mathematics,92.63,63.23,42.49,86.91,71.01,2.09,58.55,62.87,A,27.9,No,Yes,Unknown,Medium,8,6.8,30.22,Medio,-20.74,59.34,2.25
S4241,Maria,Brown,student3241@university.com,Male,20,Cs,64.1,82.04,60.3,94.72,99.22,9.03,65.42,72.49,D,28.2,No,Yes,Phd,Medium,2,6.1,21.08,Bajo,-21.74,87.42,2.57
S4242,Liam,Smith,student3242@university.com,Male,22,Cs,94.25,75.01,49.04,84.48,88.99,8.85,75.62,77.09,A,17.3,No,Yes,Master'S,Low,4,8.9,22.53,Bajo,-25.97,84.4,4.46
S4243,Emma,Jones,student3243@university.com,Female,22,Mathematics,69.96,44.91,78.01,89.6,90.42,7.6,89.52,76.13,B,28.0,Yes,Yes,Bachelor'S,Low,8,8.4,43.6,Medio,33.1,86.38,2.72
S4244,Maria,Smith,student3244@university.com,Male,22,Engineering,70.04,78.59,80.44,64.12,50.61,4.01,98.55,99.15,D,22.7,No,Yes,Phd,Medium,4,7.1,27.23,Bajo,1.85,63.34,4.37
S4245,Sara,Johnson,student3245@university.com,Female,23,Cs,70.27,81.23,48.92,64.44,88.89,3.7,67.94,88.21,D,9.9,Yes,Yes,Unknown,Low,5,7.2,34.98,Medio,-32.31,64.57,8.91
S4246,Maria,Davis,student3246@university.com,Male,22,Business,75.725,62.24,41.48,74.81,59.73,7.16,51.02,55.66,B,18.3,No,Yes,Unknown,Low,10,7.6,45.67,Medio,-20.76,64.29,3.04
S4247,Ahmed,Brown,student3247@university.com,Male,22,Mathematics,98.77,92.55,87.57,80.74,79.29,6.08,80.83,64.68,A,15.8,No,Yes,High School,Low,8,7.0,25.32,Bajo,-4.98,75.41,4.09
S4248,Ahmed,Davis,student3248@university.com,Female,19,Cs,56.93,90.58,40.12,61.71,72.37,6.01,85.54,67.27,F,16.3,No,Yes,Unknown,High,8,7.5,40.31,Medio,-50.46,69.93,4.13
S4249,Ahmed,Smith,student3249@university.com,Male,18,Business,67.04,50.51,60.63,76.21,78.58,1.24,69.87,65.76,B,15.3,Yes,Yes,High School,Medium,5,8.1,42.62,Medio,10.12,59.26,4.3
S4250,Omar,Jones,student3250@university.com,Male,18,Cs,65.97,94.26,69.67,84.29,56.67,6.18,59.17,89.3,A,9.4,No,Yes,Bachelor'S,Low,6,8.9,35.04,Medio,-24.59,65.48,9.5
S4251,Omar,Johnson,student3251@university.com,Male,20,Engineering,53.73,66.45,89.12,60.93,72.84,9.02,65.3,68.03,F,14.8,No,Yes,High School,High,9,8.2,51.64,Medio,22.67,72.32,4.6
S4252,Ali,Johnson,student3252@university.com,Male,19,Mathematics,57.61,83.42,90.31,82.75,51.85,0.86,82.79,74.62,D,17.8,No,Yes,High School,Medium,2,4.6,28.13,Bajo,6.89,56.5,4.19
S4253,Omar,Davis,student3253@university.com,Male,22,Mathematics,52.24,88.85,83.5,52.11,52.05,3.39,74.71,76.67,D,12.1,No,Yes,Master'S,Low,3,6.7,33.46,Medio,-5.35,53.19,6.34
S4254,Liam,Jones,student3254@university.com,Female,18,Cs,64.62,70.31,54.83,65.18,82.89,5.09,87.17,63.52,A,9.4,No,Yes,Bachelor'S,Medium,9,7.2,49.37,Medio,-15.48,71.54,6.76
S4255,Sara,Jones,student3255@university.com,Male,21,Cs,75.725,63.95,83.21,83.7,97.58,6.86,60.91,66.13,D,10.0,No,Yes,Unknown,Medium,3,5.3,33.76,Medio,19.26,77.7,6.61
S4256,Emma,Smith,student3256@university.com,Female,21,Cs,66.97,94.93,54.79,57.47,88.87,0.9,92.1,89.0,D,9.8,No,Yes,Master'S,Medium,5,6.4,32.07,Medio,-40.14,61.86,9.08
S4257,Emma,Davis,student3257@university.com,Male,21,Engineering,56.18,53.85,52.88,61.11,73.46,8.73,57.79,93.33,D,16.2,No,Yes,Bachelor'S,Low,3,8.7,40.53,Medio,-0.97,69.92,5.76
S4258,Ali,Davis,student3258@university.com,Male,22,Cs,82.28,55.42,72.83,93.95,52.79,0.41,66.5,51.85,F,10.2,No,Yes,Phd,Low,10,5.3,49.48,Medio,17.41,54.34,5.08
